R FELICISSIMO DE AZEVEDO;ABALROAMENTO;20090126 22:15;SEGUNDA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;NORTE
AV BENTO GONCALVES;CHOQUE;20090127 04:30;TERCA-FEIRA;0;0;0;0;1;0;0;0;0;0;0;0;0;BOM;NOITE;LESTE
AV ERICO VERISSIMO;TOMBAMENTO;20090127 05:09;TERCA-FEIRA;0;0;0;0;1;0;0;0;0;0;0;0;0;BOM;NOITE;SUL
VDT IMPERATRIZ LEOPOLDINA;ABALROAMENTO;20090127 07:18;TERCA-FEIRA;0;0;0;0;1;0;0;1;0;0;0;0;0;BOM;DIA;CENTRO
AV PROTASIO ALVES;CHOQUE;20090127 08:00;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
AV CRISTOVAO COLOMBO;COLISAO;20090127 08:00;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;NORTE
AV IPIRANGA;CHOQUE;20090127 09:05;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
R PROF ABILIO AZAMBUJA;ABALROAMENTO;20090127 09:30;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
AV JOAO PESSOA;ABALROAMENTO;20090127 09:50;TERCA-FEIRA;0;0;0;0;1;0;0;1;0;0;0;0;0;BOM;DIA;LESTE
AV PROTASIO ALVES;COLISAO;20090127 10:00;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
AV BENTO GONCALVES;ABALROAMENTO;20090127 10:10;TERCA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;BOM;DIA;LESTE
AV IPIRANGA;COLISAO;20090127 10:30;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
R SARGENTO WITT;ABALROAMENTO;20090127 10:40;TERCA-FEIRA;0;0;0;0;1;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
R TARCILA MORAES DUTRA;EVENTUAL;20090127 10:50;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;NORTE
AV ASSIS BRASIL;ABALROAMENTO;20090127 11:00;TERCA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;BOM;DIA;NORTE
AV ASSIS BRASIL;COLISAO;20090127 11:30;TERCA-FEIRA;1;0;0;0;3;0;0;0;0;0;0;0;0;BOM;DIA;NORTE
R FERNANDES VIEIRA;ABALROAMENTO;20090127 11:30;TERCA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;BOM;DIA;CENTRO
R VOLUNTARIOS DA PATRIA;COLISAO;20090127 11:40;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;CENTRO
AV INDEPENDENCIA;COLISAO;20090127 11:40;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;CENTRO
AV DR CARLOS BARBOSA;ABALROAMENTO;20090127 11:59;TERCA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;SUL
AV PRAIA DE BELAS;COLISAO;20090127 12:20;TERCA-FEIRA;0;0;0;0;1;1;0;0;0;0;0;0;0;BOM;DIA;CENTRO
AV ASSIS BRASIL;ABALROAMENTO;20090127 12:30;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;NORTE
R PROF XAVIER SIMOES;COLISAO;20090127 12:30;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;SUL
AV IPIRANGA;COLISAO;20090127 13:20;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
AV OSVALDO ARANHA;ATROPELAMENTO;20090127 13:50;TERCA-FEIRA;1;0;0;0;0;0;0;1;0;0;0;0;0;BOM;DIA;CENTRO
AV IPIRANGA;COLISAO;20090127 13:50;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;CENTRO
AV BAGE;ABALROAMENTO;20090127 14:15;TERCA-FEIRA;2;0;0;0;0;0;0;1;0;0;1;0;0;BOM;DIA;LESTE
AV LOUREIRO DA SILVA;ABALROAMENTO;20090127 14:25;TERCA-FEIRA;0;0;0;0;1;0;1;0;0;0;0;0;0;BOM;DIA;CENTRO
AV PRINCESA ISABEL;ATROPELAMENTO;20090127 14:28;TERCA-FEIRA;1;0;0;0;1;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
AV PROTASIO ALVES;COLISAO;20090127 14:35;TERCA-FEIRA;3;0;0;0;4;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
AV SATURNINO DE BRITO;COLISAO;20090127 15:30;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
AV PLINIO BRASIL MILANO;ABALROAMENTO;20090127 15:30;TERCA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;BOM;DIA;NORTE
AV ASSIS BRASIL;ABALROAMENTO;20090127 16:00;TERCA-FEIRA;0;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;NORTE
AV JERONIMO DE ORNELAS;CHOQUE;20090127 16:00;TERCA-FEIRA;0;0;0;0;1;1;0;0;0;0;0;0;0;BOM;DIA;CENTRO
R LEOPOLDO FROES;COLISAO;20090127 17:00;TERCA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;BOM;DIA;NORTE
AV PLINIO BRASIL MILANO;ABALROAMENTO;20090127 17:10;TERCA-FEIRA;0;0;0;0;1;0;0;1;0;0;0;0;0;BOM;DIA;LESTE
AV BENJAMIN CONSTANT;COLISAO;20090127 17:15;TERCA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;NORTE
R DR TIMOTEO;ABALROAMENTO;20090127 17:20;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;NORTE
R GARIBALDI;ABALROAMENTO;20090127 17:40;TERCA-FEIRA;0;0;0;0;0;1;0;0;1;0;0;0;0;BOM;DIA;CENTRO
R CORCOVADO;ABALROAMENTO;20090127 17:48;TERCA-FEIRA;0;0;0;0;1;0;0;1;0;0;0;0;0;BOM;DIA;LESTE
AV IPIRANGA;COLISAO;20090127 17:50;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;CENTRO
AV WENCESLAU ESCOBAR;COLISAO;20090127 18:07;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;SUL
AV DR NILO PECANHA;COLISAO;20090127 18:08;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;NAO IDENTIFICADO
R BUARQUE DE MACEDO;ABALROAMENTO;20090127 18:10;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;NORTE
R VOLUNTARIOS DA PATRIA;ABALROAMENTO;20090127 18:15;TERCA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;BOM;NOITE;NORTE
R RAMIRO BARCELOS;ABALROAMENTO;20090127 18:20;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;CENTRO
AV SERTORIO;ABALROAMENTO;20090127 18:25;TERCA-FEIRA;0;0;0;0;1;0;0;1;0;0;0;0;0;BOM;NOITE;NORTE
AV IPIRANGA;ABALROAMENTO;20090127 18:40;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;NOITE;LESTE
AV SATURNINO DE BRITO;COLISAO;20090127 19:20;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;LESTE
AV SILVA PAES;ABALROAMENTO;20090127 19:20;TERCA-FEIRA;1;0;0;0;0;0;0;0;0;0;2;0;0;BOM;NOITE;SUL
AV PROTASIO ALVES;COLISAO;20090127 19:25;TERCA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;BOM;NOITE;LESTE
R VINTE QUATRO DE OUTUBRO;ABALROAMENTO;20090127 20:55;TERCA-FEIRA;0;0;0;0;1;0;0;0;0;0;1;0;0;BOM;NOITE;LESTE
AV JUCA BATISTA;COLISAO;20090127 22:40;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;SUL
AV DA AZENHA;ABALROAMENTO;20090127 23:00;TERCA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;CENTRO
AV GETULIO VARGAS;ABALROAMENTO;20090128 02:30;QUARTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;CENTRO
AV VENANCIO AIRES;COLISAO;20090128 02:50;QUARTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;CENTRO
AV NONOAI;ABALROAMENTO;20090128 06:10;QUARTA-FEIRA;2;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;SUL
R LANDEL DE MOURA;CHOQUE;20090128 08:05;QUARTA-FEIRA;0;0;0;0;1;0;0;1;0;0;0;0;0;BOM;DIA;SUL
AV FABIO ARAUJO SANTOS;ABALROAMENTO;20090128 08:15;QUARTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;SUL
R VOLUNTARIOS DA PATRIA;COLISAO;20090128 08:40;QUARTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;NORTE
AV FARRAPOS;COLISAO;20090128 09:08;QUARTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;NORTE
AV ASSIS BRASIL;ABALROAMENTO;20090128 09:15;QUARTA-FEIRA;1;0;0;0;0;0;1;0;0;0;1;0;0;BOM;DIA;NORTE
ESTR JOAO DE OLIVEIRA REMIAO;ATROPELAMENTO;20090128 10:45;QUARTA-FEIRA;1;0;0;0;1;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
R EDU CHAVES;ABALROAMENTO;20090128 10:45;QUARTA-FEIRA;1;0;0;0;0;0;0;0;0;0;2;0;0;BOM;DIA;NORTE
ESTR CRISTIANO KRAEMER;ABALROAMENTO;20090128 11:15;QUARTA-FEIRA;2;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;SUL
AV DR CARLOS BARBOSA;ABALROAMENTO;20090128 11:50;QUARTA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;BOM;DIA;SUL
AV ASSIS BRASIL;COLISAO;20090128 12:00;QUARTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;NORTE
AV DA CAVALHADA;COLISAO;20090128 12:19;QUARTA-FEIRA;0;0;0;0;1;1;0;0;0;0;0;0;0;BOM;DIA;SUL
AV JOAO WALLIG;ABALROAMENTO;20090128 13:35;QUARTA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;BOM;DIA;NORTE
AV AURELIANO DE FIGUEIREDO PINTO;ABALROAMENTO;20090128 13:50;QUARTA-FEIRA;0;0;0;0;1;0;0;1;0;0;0;0;0;NUBLADO;DIA;CENTRO
AV DA CAVALHADA;ABALROAMENTO;20090128 14:05;QUARTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;SUL
R SANTANA;COLISAO;20090128 14:20;QUARTA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;LESTE
AV GUIDO MONDIN;ABALROAMENTO;20090128 14:30;QUARTA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;NORTE
ESTR JOAO DE OLIVEIRA REMIAO;QUEDA;20090128 14:30;QUARTA-FEIRA;2;0;0;0;0;0;0;0;0;0;1;0;0;BOM;DIA;LESTE
AV AURELIANO DE FIGUEIREDO PINTO;ABALROAMENTO;20090128 15:10;QUARTA-FEIRA;0;0;0;0;1;0;0;1;0;0;0;0;0;BOM;DIA;CENTRO
AV RODRIGUES DA FONSECA;ABALROAMENTO;20090128 15:40;QUARTA-FEIRA;0;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;SUL
R BARONEZA DO GRAVATAI;ABALROAMENTO;20090128 16:00;QUARTA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;NUBLADO;DIA;CENTRO
AV EDUARDO PRADO;ATROPELAMENTO;20090128 16:00;QUARTA-FEIRA;1;0;0;0;1;0;0;0;0;0;0;0;0;BOM;DIA;SUL
AV SERTORIO;ABALROAMENTO;20090128 16:10;QUARTA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;BOM;DIA;NORTE
AV CRISTOVAO COLOMBO;ABALROAMENTO;20090128 16:30;QUARTA-FEIRA;1;0;0;0;0;1;0;0;0;0;1;0;0;BOM;DIA;NORTE
AV PATRIA;ABALROAMENTO;20090128 16:35;QUARTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;NORTE
R JOSE DO PATROCINIO;COLISAO;20090128 17:00;QUARTA-FEIRA;0;0;0;0;0;0;0;0;0;1;1;0;0;BOM;DIA;CENTRO
AV BRASIL;ABALROAMENTO;20090128 17:40;QUARTA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;NORTE
AV JUCA BATISTA;COLISAO;20090128 19:14;QUARTA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;NOITE;SUL
R GUADALAJARA;ABALROAMENTO;20090128 20:15;QUARTA-FEIRA;0;0;0;0;1;0;0;0;0;0;1;0;0;CHUVOSO;NOITE;LESTE
R DR ARMANDO BARBEDO;CHOQUE;20090128 20:30;QUARTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;NOITE;SUL
AV PROTASIO ALVES;COLISAO;20090128 20:50;QUARTA-FEIRA;0;0;0;0;3;0;0;0;0;0;0;0;0;CHUVOSO;NOITE;LESTE
AV ASSIS BRASIL;ATROPELAMENTO;20090128 21:30;QUARTA-FEIRA;1;0;0;0;0;0;0;0;0;0;1;0;0;BOM;NOITE;NORTE
R MARCIO DIAS;COLISAO;20090128 21:33;QUARTA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;NOITE;SUL
AV PROTASIO ALVES;ABALROAMENTO;20090128 22:20;QUARTA-FEIRA;0;0;0;0;2;0;0;0;1;0;0;0;0;CHUVOSO;NOITE;LESTE
AV OTTO NIEMEYER;ABALROAMENTO;20090128 22:32;QUARTA-FEIRA;1;0;0;0;1;0;0;0;0;0;0;0;1;BOM;NOITE;SUL
AV PADRE CACIQUE;ABALROAMENTO;20090128 23:10;QUARTA-FEIRA;0;0;0;0;1;1;0;0;0;0;0;0;0;CHUVOSO;NOITE;SUL
AV DR NILO PECANHA;ABALROAMENTO;20090128 23:50;QUARTA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;NOITE;LESTE
R ITABORAI;COLISAO;20090129 00:01;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;NOITE;LESTE
AV ASSIS BRASIL;COLISAO;20090129 00:26;QUINTA-FEIRA;0;0;0;0;2;0;1;0;0;0;0;0;0;CHUVOSO;NOITE;NORTE
R ANITA GARIBALDI;CHOQUE;20090129 04:10;QUINTA-FEIRA;0;0;0;0;1;0;0;0;0;0;0;0;0;NUBLADO;NOITE;LESTE
R DONA ADDA MASCARENHAS DE MORAES;EVENTUAL;20090129 08:00;QUINTA-FEIRA;0;0;0;0;0;1;1;0;0;0;0;0;0;BOM;DIA;NORTE
AV IPIRANGA;ABALROAMENTO;20090129 08:00;QUINTA-FEIRA;1;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
AV BENJAMIN CONSTANT;COLISAO;20090129 08:27;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;NORTE
AV MAUA;ABALROAMENTO;20090129 08:35;QUINTA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;CHUVOSO;DIA;CENTRO
AV SATURNINO DE BRITO;COLISAO;20090129 09:00;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;DIA;LESTE
R MOSTARDEIRO;CHOQUE;20090129 09:05;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;DIA;LESTE
R REGENTE;ABALROAMENTO;20090129 09:40;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;LESTE
R MOSTARDEIRO;ABALROAMENTO;20090129 10:00;QUINTA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;LESTE
AV TAQUARA;CHOQUE;20090129 11:05;QUINTA-FEIRA;0;0;0;0;1;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
AV BALTAZAR DE OLIVEIRA GARCIA;COLISAO;20090129 11:15;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;DIA;NORTE
AV IPIRANGA;COLISAO;20090129 11:30;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
AV JUCA BATISTA;COLISAO;20090129 12:00;QUINTA-FEIRA;1;0;0;0;0;0;0;0;0;1;1;0;0;BOM;DIA;SUL
AV BERNARDINO SILVEIRA PASTORIZA;COLISAO;20090129 12:10;QUINTA-FEIRA;1;0;0;0;0;0;0;0;0;1;1;0;0;BOM;DIA;NORTE
AV DA AZENHA;COLISAO;20090129 12:10;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;1;0;0;0;CHUVOSO;DIA;SUL
AV ITAQUI;ABALROAMENTO;20090129 12:20;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
R VICENTE DA FONTOURA;ABALROAMENTO;20090129 12:33;QUINTA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;LESTE
R PROF CRISTIANO FISCHER;CHOQUE;20090129 13:00;QUINTA-FEIRA;2;0;0;0;1;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
R VICENTE DA FONTOURA;ABALROAMENTO;20090129 13:00;QUINTA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;CHUVOSO;DIA;LESTE
R DR PITREZ;ABALROAMENTO;20090129 13:10;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;DIA;SUL
AV PRAIA DE BELAS;COLISAO;20090129 13:20;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;SUL
AV BRINO;COLISAO;20090129 13:25;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;DIA;NORTE
AV OTTO NIEMEYER;COLISAO;20090129 13:33;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;SUL
R REALENGO;CHOQUE;20090129 13:40;QUINTA-FEIRA;0;0;0;0;1;0;0;0;0;0;0;1;0;CHUVOSO;DIA;NORTE
AV ICARAI;COLISAO;20090129 13:48;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;DIA;SUL
R BOTAFOGO;COLISAO;20090129 13:55;QUINTA-FEIRA;0;0;0;0;1;1;0;0;0;0;0;0;0;BOM;DIA;SUL
AV OTAVIO ROCHA;ABALROAMENTO;20090129 14:00;QUINTA-FEIRA;0;0;0;0;0;1;1;0;0;0;0;0;0;BOM;DIA;CENTRO
AV ASSIS BRASIL;ATROPELAMENTO;20090129 14:10;QUINTA-FEIRA;1;0;0;0;1;0;0;0;0;0;0;0;0;BOM;DIA;NORTE
AV SERTORIO;COLISAO;20090129 14:22;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;1;NUBLADO;DIA;NORTE
R GEN PORTINHO;ATROPELAMENTO;20090129 14:30;QUINTA-FEIRA;1;0;0;0;1;0;0;0;0;0;0;0;0;BOM;DIA;CENTRO
AV BELEM VELHO;ABALROAMENTO;20090129 14:40;QUINTA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;SUL
R CEL VICENTE;ABALROAMENTO;20090129 15:00;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;CENTRO
AV PROTASIO ALVES;COLISAO;20090129 15:35;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;NUBLADO;DIA;LESTE
AV EDGAR PIRES DE CASTRO;COLISAO;20090129 15:40;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;1;0;0;0;BOM;DIA;SUL
AV FARRAPOS;COLISAO;20090129 15:45;QUINTA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;CENTRO
R MACHADO DE ASSIS;ABALROAMENTO;20090129 16:00;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
R MOSTARDEIRO;COLISAO;20090129 16:20;QUINTA-FEIRA;0;0;0;0;3;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
AV BENTO GONCALVES;COLISAO;20090129 16:50;QUINTA-FEIRA;0;0;0;0;2;0;0;0;1;0;0;0;0;BOM;DIA;LESTE
R JOAO CAETANO;ABALROAMENTO;20090129 17:25;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
R JOAQUIM SILVEIRA;ABALROAMENTO;20090129 17:30;QUINTA-FEIRA;1;0;0;0;1;0;0;0;0;0;0;0;1;BOM;DIA;NORTE
AV BENJAMIN CONSTANT;COLISAO;20090129 17:40;QUINTA-FEIRA;0;0;0;0;1;1;0;0;0;0;0;0;0;BOM;DIA;NORTE
ESTR CAMPO NOVO;COLISAO;20090129 17:40;QUINTA-FEIRA;0;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;SUL
AV ASSIS BRASIL;COLISAO;20090129 17:50;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;NORTE
R RIACHUELO;COLISAO;20090129 18:15;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;CENTRO
AV JULIO DE CASTILHOS;ABALROAMENTO;20090129 18:27;QUINTA-FEIRA;1;0;0;0;0;0;0;0;2;0;0;0;0;BOM;NOITE;CENTRO
AV ICARAI;COLISAO;20090129 18:45;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;SUL
AV PLINIO BRASIL MILANO;ABALROAMENTO;20090129 19:00;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;NORTE
AV DR NILO PECANHA;CHOQUE;20090129 19:00;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;LESTE
R IBICUI;ABALROAMENTO;20090129 19:00;QUINTA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;NOITE;SUL
R MIGUEL COUTO;ABALROAMENTO;20090129 19:10;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;SUL
AV ANTONIO CARVALHO;ABALROAMENTO;20090129 20:10;QUINTA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;NOITE;LESTE
R FERNANDES VIEIRA;COLISAO;20090129 20:40;QUINTA-FEIRA;0;0;0;0;1;1;0;0;0;0;0;0;0;BOM;NOITE;CENTRO
R TOBIAS DA SILVA;ABALROAMENTO;20090129 21:00;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;LESTE
ESTR JOAO ANTONIO SILVEIRA;ABALROAMENTO;20090129 21:10;QUINTA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;NOITE;SUL
R DR OTAVIO SANTOS;CHOQUE;20090129 21:20;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;NOITE;NORTE
AV FARRAPOS;ABALROAMENTO;20090129 21:58;QUINTA-FEIRA;0;0;0;0;1;0;0;1;0;0;0;0;0;BOM;NOITE;NORTE
AV DO LAMI;ATROPELAMENTO;20090129 22:00;QUINTA-FEIRA;1;0;0;0;1;0;0;0;0;0;0;0;0;BOM;NOITE;SUL
AV SAO PEDRO;QUEDA;20090129 22:20;QUINTA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;NOITE;NORTE
AV SERTORIO;ABALROAMENTO;20090129 22:27;QUINTA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;CHUVOSO;NOITE;NORTE
AV OSVALDO ARANHA;CAPOTAGEM;20090129 23:05;QUINTA-FEIRA;1;0;0;0;1;0;0;0;0;0;0;0;0;BOM;NOITE;CENTRO
AV DA CAVALHADA;ABALROAMENTO;20090129 23:20;QUINTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;NOITE;SUL
AV BENJAMIN CONSTANT;ABALROAMENTO;20090130 00:50;SEXTA-FEIRA;2;0;0;0;1;0;0;0;0;0;1;0;0;BOM;NOITE;NORTE
AV BORGES DE MEDEIROS;ATROPELAMENTO;20090130 03:30;SEXTA-FEIRA;1;0;0;0;1;0;0;0;0;0;0;0;0;BOM;NOITE;CENTRO
R DR FLORENCIO YGARTUA;CHOQUE;20090130 04:00;SEXTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;CHUVOSO;NOITE;LESTE
AV WENCESLAU ESCOBAR;COLISAO;20090130 05:51;SEXTA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;NUBLADO;NOITE;SUL
AV BALTAZAR DE OLIVEIRA GARCIA;COLISAO;20090130 07:15;SEXTA-FEIRA;0;0;0;0;1;0;0;1;0;0;0;0;0;BOM;DIA;NORTE
AV BASTIAN;ABALROAMENTO;20090130 08:20;SEXTA-FEIRA;0;0;0;0;1;1;0;0;0;0;0;0;0;BOM;DIA;SUL
AV BORGES DE MEDEIROS;CHOQUE;20090130 08:30;SEXTA-FEIRA;0;0;0;0;0;0;0;0;0;2;0;0;0;BOM;DIA;CENTRO
AV OTTO NIEMEYER;COLISAO;20090130 08:30;SEXTA-FEIRA;0;0;0;0;1;0;0;0;0;1;0;0;0;BOM;DIA;SUL
AV BALTAZAR DE OLIVEIRA GARCIA;COLISAO;20090130 08:32;SEXTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;NORTE
R FELICISSIMO DE AZEVEDO;CHOQUE;20090130 08:43;SEXTA-FEIRA;0;0;0;0;1;1;0;0;0;0;0;0;0;BOM;DIA;NORTE
AV EDGAR PIRES DE CASTRO;ABALROAMENTO;20090130 08:45;SEXTA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;SUL
AV CEARA;ABALROAMENTO;20090130 09:30;SEXTA-FEIRA;1;0;0;0;1;0;0;0;0;0;1;0;0;BOM;DIA;NORTE
AV CEL APARICIO BORGES;COLISAO;20090130 09:30;SEXTA-FEIRA;0;0;0;0;3;0;0;0;0;0;0;0;0;BOM;DIA;LESTE
AV VENANCIO AIRES;COLISAO;20090130 10:00;SEXTA-FEIRA;0;0;0;0;1;1;0;0;0;0;0;0;0;BOM;DIA;CENTRO
R ADAO PINHEIRO DA SILVA;ABALROAMENTO;20090130 10:55;SEXTA-FEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;BOM;DIA;SUL
